"cnty_fips","display_name","Value","theme_range"
55071,"""Manitowoc, (WI)""",33.8,"32.8 - 35.7 (637)"
55077,"""Marquette, (WI)""",37.9,"35.8 - 38.2 (613)"
55079,"""Milwaukee, (WI)""",31.4,"18.7 - 32.7 (646)"
55081,"""Monroe, (WI)""",32.6,"18.7 - 32.7 (646)"
55087,"""Outagamie, (WI)""",29.1,"18.7 - 32.7 (646)"
55089,"""Ozaukee, (WI)""",29.6,"18.7 - 32.7 (646)"
55091,"""Pepin, (WI)""",35.6,"32.8 - 35.7 (637)"
55097,"""Portage, (WI)""",29.1,"18.7 - 32.7 (646)"
55101,"""Racine, (WI)""",32.5,"18.7 - 32.7 (646)"
55103,"""Richland, (WI)""",35.8,"35.8 - 38.2 (613)"
55105,"""Rock, (WI)""",32.7,"18.7 - 32.7 (646)"
55111,"""Sauk, (WI)""",32.1,"18.7 - 32.7 (646)"
55117,"""Sheboygan, (WI)""",31.2,"18.7 - 32.7 (646)"
55121,"""Trempealeau, (WI)""",32.4,"18.7 - 32.7 (646)"
55123,"""Vernon, (WI)""",35.6,"32.8 - 35.7 (637)"
55127,"""Walworth, (WI)""",30.2,"18.7 - 32.7 (646)"
55131,"""Washington, (WI)""",30.8,"18.7 - 32.7 (646)"
55133,"""Waukesha, (WI)""",30.2,"18.7 - 32.7 (646)"
55135,"""Waupaca, (WI)""",34.6,"32.8 - 35.7 (637)"
55137,"""Waushara, (WI)""",37,"35.8 - 38.2 (613)"
55139,"""Winnebago, (WI)""",29.7,"18.7 - 32.7 (646)"
55141,"""Wood, (WI)""",33.3,"32.8 - 35.7 (637)"
01001,"""Autauga, (AL)""",39.6,"38.3 - 41.8 (622)"
01009,"""Blount, (AL)""",42.2,"41.9 - 56.9 (624)"
01015,"""Calhoun, (AL)""",42.4,"41.9 - 56.9 (624)"
01017,"""Chambers, (AL)""",47.7,"41.9 - 56.9 (624)"
01019,"""Cherokee, (AL)""",44.3,"41.9 - 56.9 (624)"
01021,"""Chilton, (AL)""",43.1,"41.9 - 56.9 (624)"
01027,"""Clay, (AL)""",46,"41.9 - 56.9 (624)"
01029,"""Cleburne, (AL)""",42.4,"41.9 - 56.9 (624)"
01037,"""Coosa, (AL)""",49.5,"41.9 - 56.9 (624)"
01043,"""Cullman, (AL)""",39.3,"38.3 - 41.8 (622)"
01047,"""Dallas, (AL)""",51.7,"41.9 - 56.9 (624)"
01049,"""DeKalb, (AL)""",42.6,"41.9 - 56.9 (624)"
01051,"""Elmore, (AL)""",39.3,"38.3 - 41.8 (622)"
01055,"""Etowah, (AL)""",44.3,"41.9 - 56.9 (624)"
01071,"""Jackson, (AL)""",43.6,"41.9 - 56.9 (624)"
01073,"""Jefferson, (AL)""",40.8,"38.3 - 41.8 (622)"
01081,"""Lee, (AL)""",34,"32.8 - 35.7 (637)"
01083,"""Limestone, (AL)""",41.1,"38.3 - 41.8 (622)"
01085,"""Lowndes, (AL)""",54.6,"41.9 - 56.9 (624)"
01087,"""Macon, (AL)""",50.9,"41.9 - 56.9 (624)"
01089,"""Madison, (AL)""",37.7,"35.8 - 38.2 (613)"
01095,"""Marshall, (AL)""",40.6,"38.3 - 41.8 (622)"
01101,"""Montgomery, (AL)""",43.1,"41.9 - 56.9 (624)"
01103,"""Morgan, (AL)""",41.9,"41.9 - 56.9 (624)"
01111,"""Randolph, (AL)""",44.2,"41.9 - 56.9 (624)"
01113,"""Russell, (AL)""",45.2,"41.9 - 56.9 (624)"
01115,"""St. Clair, (AL)""",41.7,"38.3 - 41.8 (622)"
01117,"""Shelby, (AL)""",38.6,"38.3 - 41.8 (622)"
01121,"""Talladega, (AL)""",47.8,"41.9 - 56.9 (624)"
01123,"""Tallapoosa, (AL)""",47.8,"41.9 - 56.9 (624)"
13015,"""Bartow, (GA)""",33.9,"32.8 - 35.7 (637)"
13035,"""Butts, (GA)""",37.9,"35.8 - 38.2 (613)"
13045,"""Carroll, (GA)""",33.8,"32.8 - 35.7 (637)"
13047,"""Catoosa, (GA)""",33.5,"32.8 - 35.7 (637)"
13053,"""Chattahoochee, (GA)""",20.4,"18.7 - 32.7 (646)"
13055,"""Chattooga, (GA)""",38,"35.8 - 38.2 (613)"
13057,"""Cherokee, (GA)""",30.6,"18.7 - 32.7 (646)"
13063,"""Clayton, (GA)""",36.5,"35.8 - 38.2 (613)"
13067,"""Cobb, (GA)""",30.8,"18.7 - 32.7 (646)"
13077,"""Coweta, (GA)""",32,"18.7 - 32.7 (646)"
13079,"""Crawford, (GA)""",40.1,"38.3 - 41.8 (622)"
13083,"""Dade, (GA)""",34.3,"32.8 - 35.7 (637)"
13085,"""Dawson, (GA)""",33.6,"32.8 - 35.7 (637)"
13089,"""DeKalb, (GA)""",34,"32.8 - 35.7 (637)"
13097,"""Douglas, (GA)""",35.8,"35.8 - 38.2 (613)"
13111,"""Fannin, (GA)""",42,"41.9 - 56.9 (624)"
13113,"""Fayette, (GA)""",34.9,"32.8 - 35.7 (637)"
13115,"""Floyd, (GA)""",35.9,"35.8 - 38.2 (613)"
13117,"""Forsyth, (GA)""",27.2,"18.7 - 32.7 (646)"
13121,"""Fulton, (GA)""",30.1,"18.7 - 32.7 (646)"
13123,"""Gilmer, (GA)""",38.5,"38.3 - 41.8 (622)"
13129,"""Gordon, (GA)""",33.7,"32.8 - 35.7 (637)"
13135,"""Gwinnett, (GA)""",30,"18.7 - 32.7 (646)"
13143,"""Haralson, (GA)""",34.6,"32.8 - 35.7 (637)"
13145,"""Harris, (GA)""",35.2,"32.8 - 35.7 (637)"
13149,"""Heard, (GA)""",37.2,"35.8 - 38.2 (613)"
13151,"""Henry, (GA)""",34.8,"32.8 - 35.7 (637)"
13171,"""Lamar, (GA)""",36.4,"35.8 - 38.2 (613)"
13187,"""Lumpkin, (GA)""",31.4,"18.7 - 32.7 (646)"
13193,"""Macon, (GA)""",44.7,"41.9 - 56.9 (624)"
13197,"""Marion, (GA)""",42.5,"41.9 - 56.9 (624)"
13199,"""Meriwether, (GA)""",42.6,"41.9 - 56.9 (624)"
13207,"""Monroe, (GA)""",37.1,"35.8 - 38.2 (613)"
13213,"""Murray, (GA)""",34.1,"32.8 - 35.7 (637)"
13215,"""Muscogee, (GA)""",36.9,"35.8 - 38.2 (613)"
13223,"""Paulding, (GA)""",31.1,"18.7 - 32.7 (646)"
13227,"""Pickens, (GA)""",34.8,"32.8 - 35.7 (637)"
13231,"""Pike, (GA)""",34,"32.8 - 35.7 (637)"
13233,"""Polk, (GA)""",36.4,"35.8 - 38.2 (613)"
13247,"""Rockdale, (GA)""",39.7,"38.3 - 41.8 (622)"
13249,"""Schley, (GA)""",38.8,"38.3 - 41.8 (622)"
13255,"""Spalding, (GA)""",39,"38.3 - 41.8 (622)"
13263,"""Talbot, (GA)""",47.7,"41.9 - 56.9 (624)"
13269,"""Taylor, (GA)""",44.5,"41.9 - 56.9 (624)"
13285,"""Troup, (GA)""",37.3,"35.8 - 38.2 (613)"
13291,"""Union, (GA)""",40.6,"38.3 - 41.8 (622)"
13293,"""Upson, (GA)""",39.9,"38.3 - 41.8 (622)"
13295,"""Walker, (GA)""",36.4,"35.8 - 38.2 (613)"
13313,"""Whitfield, (GA)""",32.2,"18.7 - 32.7 (646)"
18025,"""Crawford, (IN)""",41.3,"38.3 - 41.8 (622)"
18037,"""Dubois, (IN)""",34.9,"32.8 - 35.7 (637)"
18043,"""Floyd, (IN)""",35.1,"32.8 - 35.7 (637)"
18061,"""Harrison, (IN)""",37.6,"35.8 - 38.2 (613)"
18123,"""Perry, (IN)""",38.7,"38.3 - 41.8 (622)"
18147,"""Spencer, (IN)""",38.3,"38.3 - 41.8 (622)"
21001,"""Adair, (KY)""",42.5,"41.9 - 56.9 (624)"
21003,"""Allen, (KY)""",43.2,"41.9 - 56.9 (624)"
21005,"""Anderson, (KY)""",40.3,"38.3 - 41.8 (622)"
21009,"""Barren, (KY)""",44.1,"41.9 - 56.9 (624)"
21017,"""Bourbon, (KY)""",43.4,"41.9 - 56.9 (624)"
21021,"""Boyle, (KY)""",40.5,"38.3 - 41.8 (622)"
21027,"""Breckinridge, (KY)""",44.7,"41.9 - 56.9 (624)"
21029,"""Bullitt, (KY)""",38,"35.8 - 38.2 (613)"
21031,"""Butler, (KY)""",44.3,"41.9 - 56.9 (624)"
21045,"""Casey, (KY)""",46,"41.9 - 56.9 (624)"
21049,"""Clark, (KY)""",42.1,"41.9 - 56.9 (624)"
21053,"""Clinton, (KY)""",46.3,"41.9 - 56.9 (624)"
21057,"""Cumberland, (KY)""",47.6,"41.9 - 56.9 (624)"
21059,"""Daviess, (KY)""",41.5,"38.3 - 41.8 (622)"
21061,"""Edmonson, (KY)""",44.3,"41.9 - 56.9 (624)"
21065,"""Estill, (KY)""",46.4,"41.9 - 56.9 (624)"
21067,"""Fayette, (KY)""",33.6,"32.8 - 35.7 (637)"
21073,"""Franklin, (KY)""",40.4,"38.3 - 41.8 (622)"
21079,"""Garrard, (KY)""",43.6,"41.9 - 56.9 (624)"
21085,"""Grayson, (KY)""",44.2,"41.9 - 56.9 (624)"
21087,"""Green, (KY)""",45.5,"41.9 - 56.9 (624)"
21091,"""Hancock, (KY)""",42.7,"41.9 - 56.9 (624)"
21093,"""Hardin, (KY)""",39.1,"38.3 - 41.8 (622)"
21099,"""Hart, (KY)""",44.7,"41.9 - 56.9 (624)"
21109,"""Jackson, (KY)""",47,"41.9 - 56.9 (624)"
21111,"""Jefferson, (KY)""",39.8,"38.3 - 41.8 (622)"
21113,"""Jessamine, (KY)""",39.5,"38.3 - 41.8 (622)"
21123,"""Larue, (KY)""",42.6,"41.9 - 56.9 (624)"
21125,"""Laurel, (KY)""",43.3,"41.9 - 56.9 (624)"
21137,"""Lincoln, (KY)""",45.4,"41.9 - 56.9 (624)"
21141,"""Logan, (KY)""",44.3,"41.9 - 56.9 (624)"
21147,"""McCreary, (KY)""",46.7,"41.9 - 56.9 (624)"
21151,"""Madison, (KY)""",35.4,"32.8 - 35.7 (637)"
21155,"""Marion, (KY)""",43.3,"41.9 - 56.9 (624)"
21163,"""Meade, (KY)""",40.6,"38.3 - 41.8 (622)"
21167,"""Mercer, (KY)""",43.5,"41.9 - 56.9 (624)"
21169,"""Metcalfe, (KY)""",45.5,"41.9 - 56.9 (624)"
21171,"""Monroe, (KY)""",44.6,"41.9 - 56.9 (624)"
21173,"""Montgomery, (KY)""",41.3,"38.3 - 41.8 (622)"
21177,"""Muhlenberg, (KY)""",42.9,"41.9 - 56.9 (624)"
21179,"""Nelson, (KY)""",40.2,"38.3 - 41.8 (622)"
21181,"""Nicholas, (KY)""",44.3,"41.9 - 56.9 (624)"
21183,"""Ohio, (KY)""",43.4,"41.9 - 56.9 (624)"
21199,"""Pulaski, (KY)""",46.3,"41.9 - 56.9 (624)"
21203,"""Rockcastle, (KY)""",45.5,"41.9 - 56.9 (624)"
21207,"""Russell, (KY)""",45.8,"41.9 - 56.9 (624)"
21209,"""Scott, (KY)""",35.3,"32.8 - 35.7 (637)"
21211,"""Shelby, (KY)""",39.6,"38.3 - 41.8 (622)"
21213,"""Simpson, (KY)""",42.5,"41.9 - 56.9 (624)"
21215,"""Spencer, (KY)""",38.3,"38.3 - 41.8 (622)"
21217,"""Taylor, (KY)""",43,"41.9 - 56.9 (624)"
21227,"""Warren, (KY)""",35.4,"32.8 - 35.7 (637)"
21229,"""Washington, (KY)""",42.4,"41.9 - 56.9 (624)"
21231,"""Wayne, (KY)""",46.5,"41.9 - 56.9 (624)"
21235,"""Whitley, (KY)""",42.7,"41.9 - 56.9 (624)"
21239,"""Woodford, (KY)""",40.8,"38.3 - 41.8 (622)"
37039,"""Cherokee, (NC)""",43.3,"41.9 - 56.9 (624)"
47001,"""Anderson, (TN)""",39.2,"38.3 - 41.8 (622)"
47003,"""Bedford, (TN)""",40.5,"38.3 - 41.8 (622)"
47007,"""Bledsoe, (TN)""",42.8,"41.9 - 56.9 (624)"
47009,"""Blount, (TN)""",38.9,"38.3 - 41.8 (622)"
47011,"""Bradley, (TN)""",36.7,"35.8 - 38.2 (613)"
47013,"""Campbell, (TN)""",43.7,"41.9 - 56.9 (624)"
47015,"""Cannon, (TN)""",40.9,"38.3 - 41.8 (622)"
47021,"""Cheatham, (TN)""",37.2,"35.8 - 38.2 (613)"
47027,"""Clay, (TN)""",46.8,"41.9 - 56.9 (624)"
47031,"""Coffee, (TN)""",39.4,"38.3 - 41.8 (622)"
47035,"""Cumberland, (TN)""",47.3,"41.9 - 56.9 (624)"
47037,"""Davidson, (TN)""",34.4,"32.8 - 35.7 (637)"
47041,"""DeKalb, (TN)""",40.4,"38.3 - 41.8 (622)"
47049,"""Fentress, (TN)""",45.6,"41.9 - 56.9 (624)"
47051,"""Franklin, (TN)""",39.7,"38.3 - 41.8 (622)"
47055,"""Giles, (TN)""",43.3,"41.9 - 56.9 (624)"
47061,"""Grundy, (TN)""",45.2,"41.9 - 56.9 (624)"
47065,"""Hamilton, (TN)""",38.6,"38.3 - 41.8 (622)"
47087,"""Jackson, (TN)""",45.2,"41.9 - 56.9 (624)"
47093,"""Knox, (TN)""",34.4,"32.8 - 35.7 (637)"
47103,"""Lincoln, (TN)""",43.4,"41.9 - 56.9 (624)"
47105,"""Loudon, (TN)""",42.6,"41.9 - 56.9 (624)"
47107,"""McMinn, (TN)""",41,"38.3 - 41.8 (622)"
47111,"""Macon, (TN)""",38.8,"38.3 - 41.8 (622)"
47115,"""Marion, (TN)""",41.6,"38.3 - 41.8 (622)"
47117,"""Marshall, (TN)""",40.6,"38.3 - 41.8 (622)"
47119,"""Maury, (TN)""",38.3,"38.3 - 41.8 (622)"
47121,"""Meigs, (TN)""",43.1,"41.9 - 56.9 (624)"
47123,"""Monroe, (TN)""",43.7,"41.9 - 56.9 (624)"
47127,"""Moore, (TN)""",40.5,"38.3 - 41.8 (622)"
47129,"""Morgan, (TN)""",42.8,"41.9 - 56.9 (624)"
47133,"""Overton, (TN)""",43.6,"41.9 - 56.9 (624)"
47137,"""Pickett, (TN)""",46.8,"41.9 - 56.9 (624)"
47139,"""Polk, (TN)""",43.2,"41.9 - 56.9 (624)"
47141,"""Putnam, (TN)""",36.1,"35.8 - 38.2 (613)"
47143,"""Rhea, (TN)""",41.5,"38.3 - 41.8 (622)"
47145,"""Roane, (TN)""",42,"41.9 - 56.9 (624)"
47147,"""Robertson, (TN)""",37.3,"35.8 - 38.2 (613)"
47149,"""Rutherford, (TN)""",33,"32.8 - 35.7 (637)"
47151,"""Scott, (TN)""",41.8,"38.3 - 41.8 (622)"
47153,"""Sequatchie, (TN)""",41.5,"38.3 - 41.8 (622)"
47159,"""Smith, (TN)""",41,"38.3 - 41.8 (622)"
47165,"""Sumner, (TN)""",37.1,"35.8 - 38.2 (613)"
47169,"""Trousdale, (TN)""",36.8,"35.8 - 38.2 (613)"
47175,"""Van Buren, (TN)""",45,"41.9 - 56.9 (624)"
47177,"""Warren, (TN)""",42.9,"41.9 - 56.9 (624)"
47185,"""White, (TN)""",44.1,"41.9 - 56.9 (624)"
47187,"""Williamson, (TN)""",31.8,"18.7 - 32.7 (646)"
47189,"""Wilson, (TN)""",36,"35.8 - 38.2 (613)"
13009,"""Baldwin, (GA)""",38.4,"38.3 - 41.8 (622)"
13011,"""Banks, (GA)""",35.6,"32.8 - 35.7 (637)"
13013,"""Barrow, (GA)""",32.2,"18.7 - 32.7 (646)"
13021,"""Bibb, (GA)""",39.4,"38.3 - 41.8 (622)"
13023,"""Bleckley, (GA)""",35.9,"35.8 - 38.2 (613)"
13031,"""Bulloch, (GA)""",29.4,"18.7 - 32.7 (646)"
13033,"""Burke, (GA)""",41.8,"38.3 - 41.8 (622)"
13043,"""Candler, (GA)""",41.5,"38.3 - 41.8 (622)"
13059,"""Clarke, (GA)""",28.6,"18.7 - 32.7 (646)"
13073,"""Columbia, (GA)""",31.8,"18.7 - 32.7 (646)"
13091,"""Dodge, (GA)""",39.5,"38.3 - 41.8 (622)"
13093,"""Dooly, (GA)""",44.9,"41.9 - 56.9 (624)"
13103,"""Effingham, (GA)""",31.2,"18.7 - 32.7 (646)"
13105,"""Elbert, (GA)""",41.2,"38.3 - 41.8 (622)"
13107,"""Emanuel, (GA)""",40.1,"38.3 - 41.8 (622)"
13109,"""Evans, (GA)""",39.1,"38.3 - 41.8 (622)"
13119,"""Franklin, (GA)""",37.7,"35.8 - 38.2 (613)"
13125,"""Glascock, (GA)""",37.2,"35.8 - 38.2 (613)"
13133,"""Greene, (GA)""",44.4,"41.9 - 56.9 (624)"
13137,"""Habersham, (GA)""",34.8,"32.8 - 35.7 (637)"
13139,"""Hall, (GA)""",32.2,"18.7 - 32.7 (646)"
13141,"""Hancock, (GA)""",49.8,"41.9 - 56.9 (624)"
13147,"""Hart, (GA)""",40.2,"38.3 - 41.8 (622)"
13153,"""Houston, (GA)""",34.5,"32.8 - 35.7 (637)"
13157,"""Jackson, (GA)""",32.9,"32.8 - 35.7 (637)"
13159,"""Jasper, (GA)""",39.8,"38.3 - 41.8 (622)"
13163,"""Jefferson, (GA)""",43.9,"41.9 - 56.9 (624)"
13165,"""Jenkins, (GA)""",42,"41.9 - 56.9 (624)"
13167,"""Johnson, (GA)""",41.3,"38.3 - 41.8 (622)"
13169,"""Jones, (GA)""",36.7,"35.8 - 38.2 (613)"
13175,"""Laurens, (GA)""",41.1,"38.3 - 41.8 (622)"
13181,"""Lincoln, (GA)""",42.9,"41.9 - 56.9 (624)"
13189,"""McDuffie, (GA)""",41,"38.3 - 41.8 (622)"
13195,"""Madison, (GA)""",36.2,"35.8 - 38.2 (613)"
13209,"""Montgomery, (GA)""",36.6,"35.8 - 38.2 (613)"
13211,"""Morgan, (GA)""",37.4,"35.8 - 38.2 (613)"
13217,"""Newton, (GA)""",36.3,"35.8 - 38.2 (613)"
13219,"""Oconee, (GA)""",30.5,"18.7 - 32.7 (646)"
13221,"""Oglethorpe, (GA)""",38,"35.8 - 38.2 (613)"
13225,"""Peach, (GA)""",37.1,"35.8 - 38.2 (613)"
13235,"""Pulaski, (GA)""",41.4,"38.3 - 41.8 (622)"
13237,"""Putnam, (GA)""",40.6,"38.3 - 41.8 (622)"
13241,"""Rabun, (GA)""",38.8,"38.3 - 41.8 (622)"
13245,"""Richmond, (GA)""",38.5,"38.3 - 41.8 (622)"
13251,"""Screven, (GA)""",41.8,"38.3 - 41.8 (622)"
13257,"""Stephens, (GA)""",37.1,"35.8 - 38.2 (613)"
13265,"""Taliaferro, (GA)""",50.6,"41.9 - 56.9 (624)"
13279,"""Toombs, (GA)""",39,"38.3 - 41.8 (622)"
13281,"""Towns, (GA)""",39.3,"38.3 - 41.8 (622)"
13283,"""Treutlen, (GA)""",38.8,"38.3 - 41.8 (622)"
13289,"""Twiggs, (GA)""",46.4,"41.9 - 56.9 (624)"
13297,"""Walton, (GA)""",34.3,"32.8 - 35.7 (637)"
13301,"""Warren, (GA)""",47.6,"41.9 - 56.9 (624)"
13303,"""Washington, (GA)""",42.9,"41.9 - 56.9 (624)"
13311,"""White, (GA)""",36.9,"35.8 - 38.2 (613)"
13317,"""Wilkes, (GA)""",45.1,"41.9 - 56.9 (624)"
13319,"""Wilkinson, (GA)""",43.2,"41.9 - 56.9 (624)"
21011,"""Bath, (KY)""",44.5,"41.9 - 56.9 (624)"
21013,"""Bell, (KY)""",48.3,"41.9 - 56.9 (624)"
21019,"""Boyd, (KY)""",44.2,"41.9 - 56.9 (624)"
21025,"""Breathitt, (KY)""",46.4,"41.9 - 56.9 (624)"
21043,"""Carter, (KY)""",44.2,"41.9 - 56.9 (624)"
21051,"""Clay, (KY)""",45.8,"41.9 - 56.9 (624)"
21063,"""Elliott, (KY)""",46.9,"41.9 - 56.9 (624)"
21069,"""Fleming, (KY)""",42.6,"41.9 - 56.9 (624)"
21071,"""Floyd, (KY)""",47,"41.9 - 56.9 (624)"
21095,"""Harlan, (KY)""",47.8,"41.9 - 56.9 (624)"
21115,"""Johnson, (KY)""",45.4,"41.9 - 56.9 (624)"
21119,"""Knott, (KY)""",46.8,"41.9 - 56.9 (624)"
21121,"""Knox, (KY)""",46,"41.9 - 56.9 (624)"
21127,"""Lawrence, (KY)""",46,"41.9 - 56.9 (624)"
21129,"""Lee, (KY)""",46.2,"41.9 - 56.9 (624)"
21131,"""Leslie, (KY)""",46.7,"41.9 - 56.9 (624)"
21133,"""Letcher, (KY)""",47.6,"41.9 - 56.9 (624)"
21153,"""Magoffin, (KY)""",46.3,"41.9 - 56.9 (624)"
21159,"""Martin, (KY)""",44.8,"41.9 - 56.9 (624)"
21165,"""Menifee, (KY)""",45.4,"41.9 - 56.9 (624)"
21175,"""Morgan, (KY)""",44.7,"41.9 - 56.9 (624)"
21189,"""Owsley, (KY)""",47.2,"41.9 - 56.9 (624)"
21193,"""Perry, (KY)""",45.8,"41.9 - 56.9 (624)"
21195,"""Pike, (KY)""",46,"41.9 - 56.9 (624)"
21197,"""Powell, (KY)""",43.3,"41.9 - 56.9 (624)"
21205,"""Rowan, (KY)""",36.2,"35.8 - 38.2 (613)"
21237,"""Wolfe, (KY)""",48.3,"41.9 - 56.9 (624)"
37003,"""Alexander, (NC)""",39.1,"38.3 - 41.8 (622)"
37005,"""Alleghany, (NC)""",42.4,"41.9 - 56.9 (624)"
37009,"""Ashe, (NC)""",39.9,"38.3 - 41.8 (622)"
37011,"""Avery, (NC)""",37.7,"35.8 - 38.2 (613)"
37021,"""Buncombe, (NC)""",34.2,"32.8 - 35.7 (637)"
37023,"""Burke, (NC)""",39,"38.3 - 41.8 (622)"
37027,"""Caldwell, (NC)""",38.5,"38.3 - 41.8 (622)"
37035,"""Catawba, (NC)""",36.2,"35.8 - 38.2 (613)"
37043,"""Clay, (NC)""",43.2,"41.9 - 56.9 (624)"
37045,"""Cleveland, (NC)""",38.8,"38.3 - 41.8 (622)"
37071,"""Gaston, (NC)""",35.6,"32.8 - 35.7 (637)"
37075,"""Graham, (NC)""",41.1,"38.3 - 41.8 (622)"
37087,"""Haywood, (NC)""",39.3,"38.3 - 41.8 (622)"
37089,"""Henderson, (NC)""",37.7,"35.8 - 38.2 (613)"
37097,"""Iredell, (NC)""",35.3,"32.8 - 35.7 (637)"
37099,"""Jackson, (NC)""",34.4,"32.8 - 35.7 (637)"
37109,"""Lincoln, (NC)""",36,"35.8 - 38.2 (613)"
37111,"""McDowell, (NC)""",39.9,"38.3 - 41.8 (622)"
37113,"""Macon, (NC)""",41.9,"41.9 - 56.9 (624)"
37115,"""Madison, (NC)""",36.4,"35.8 - 38.2 (613)"
37119,"""Mecklenburg, (NC)""",31.5,"18.7 - 32.7 (646)"
37121,"""Mitchell, (NC)""",39.8,"38.3 - 41.8 (622)"
37149,"""Polk, (NC)""",41.3,"38.3 - 41.8 (622)"
37161,"""Rutherford, (NC)""",39.9,"38.3 - 41.8 (622)"
37171,"""Surry, (NC)""",40.6,"38.3 - 41.8 (622)"
37173,"""Swain, (NC)""",39.8,"38.3 - 41.8 (622)"
37175,"""Transylvania, (NC)""",41.4,"38.3 - 41.8 (622)"
37189,"""Watauga, (NC)""",29.8,"18.7 - 32.7 (646)"
37193,"""Wilkes, (NC)""",41,"38.3 - 41.8 (622)"
37197,"""Yadkin, (NC)""",38.7,"38.3 - 41.8 (622)"
37199,"""Yancey, (NC)""",41.1,"38.3 - 41.8 (622)"
45001,"""Abbeville, (SC)""",44.8,"41.9 - 56.9 (624)"
45003,"""Aiken, (SC)""",41.3,"38.3 - 41.8 (622)"
45005,"""Allendale, (SC)""",50.6,"41.9 - 56.9 (624)"
45007,"""Anderson, (SC)""",40.3,"38.3 - 41.8 (622)"
45009,"""Bamberg, (SC)""",48.1,"41.9 - 56.9 (624)"
45011,"""Barnwell, (SC)""",47.7,"41.9 - 56.9 (624)"
45013,"""Beaufort, (SC)""",37.9,"35.8 - 38.2 (613)"
45017,"""Calhoun, (SC)""",45.3,"41.9 - 56.9 (624)"
45021,"""Cherokee, (SC)""",40.4,"38.3 - 41.8 (622)"
45023,"""Chester, (SC)""",43.9,"41.9 - 56.9 (624)"
45029,"""Colleton, (SC)""",44.8,"41.9 - 56.9 (624)"
45037,"""Edgefield, (SC)""",43,"41.9 - 56.9 (624)"
45039,"""Fairfield, (SC)""",50.6,"41.9 - 56.9 (624)"
45045,"""Greenville, (SC)""",35,"32.8 - 35.7 (637)"
45047,"""Greenwood, (SC)""",40,"38.3 - 41.8 (622)"
45049,"""Hampton, (SC)""",46.7,"41.9 - 56.9 (624)"
45053,"""Jasper, (SC)""",42.8,"41.9 - 56.9 (624)"
45057,"""Lancaster, (SC)""",41.3,"38.3 - 41.8 (622)"
45059,"""Laurens, (SC)""",42.4,"41.9 - 56.9 (624)"
45063,"""Lexington, (SC)""",37.2,"35.8 - 38.2 (613)"
45065,"""McCormick, (SC)""",52.2,"41.9 - 56.9 (624)"
45071,"""Newberry, (SC)""",40.9,"38.3 - 41.8 (622)"
45073,"""Oconee, (SC)""",41,"38.3 - 41.8 (622)"
45075,"""Orangeburg, (SC)""",46,"41.9 - 56.9 (624)"
45077,"""Pickens, (SC)""",32,"18.7 - 32.7 (646)"
45079,"""Richland, (SC)""",35.9,"35.8 - 38.2 (613)"
45081,"""Saluda, (SC)""",41.4,"38.3 - 41.8 (622)"
45083,"""Spartanburg, (SC)""",37.5,"35.8 - 38.2 (613)"
45087,"""Union, (SC)""",44.3,"41.9 - 56.9 (624)"
45091,"""York, (SC)""",36.9,"35.8 - 38.2 (613)"
47019,"""Carter, (TN)""",43.8,"41.9 - 56.9 (624)"
47025,"""Claiborne, (TN)""",42.1,"41.9 - 56.9 (624)"
47029,"""Cocke, (TN)""",44.5,"41.9 - 56.9 (624)"
47057,"""Grainger, (TN)""",42.7,"41.9 - 56.9 (624)"
47059,"""Greene, (TN)""",43,"41.9 - 56.9 (624)"
47063,"""Hamblen, (TN)""",40.6,"38.3 - 41.8 (622)"
47067,"""Hancock, (TN)""",44.2,"41.9 - 56.9 (624)"
47073,"""Hawkins, (TN)""",43.5,"41.9 - 56.9 (624)"
47089,"""Jefferson, (TN)""",40.7,"38.3 - 41.8 (622)"
47091,"""Johnson, (TN)""",44.7,"41.9 - 56.9 (624)"
47155,"""Sevier, (TN)""",40.2,"38.3 - 41.8 (622)"
47163,"""Sullivan, (TN)""",41.3,"38.3 - 41.8 (622)"
47171,"""Unicoi, (TN)""",43.8,"41.9 - 56.9 (624)"
47173,"""Union, (TN)""",42.8,"41.9 - 56.9 (624)"
47179,"""Washington, (TN)""",37.8,"35.8 - 38.2 (613)"
51021,"""Bland, (VA)""",36.8,"35.8 - 38.2 (613)"
51027,"""Buchanan, (VA)""",41.8,"38.3 - 41.8 (622)"
51035,"""Carroll, (VA)""",39.5,"38.3 - 41.8 (622)"
51051,"""Dickenson, (VA)""",41.1,"38.3 - 41.8 (622)"
51071,"""Giles, (VA)""",37.2,"35.8 - 38.2 (613)"
51077,"""Grayson, (VA)""",40.4,"38.3 - 41.8 (622)"
51105,"""Lee, (VA)""",40.7,"38.3 - 41.8 (622)"
51155,"""Pulaski, (VA)""",37.9,"35.8 - 38.2 (613)"
51167,"""Russell, (VA)""",40.2,"38.3 - 41.8 (622)"
51169,"""Scott, (VA)""",40.3,"38.3 - 41.8 (622)"
51173,"""Smyth, (VA)""",38.2,"35.8 - 38.2 (613)"
51185,"""Tazewell, (VA)""",38,"35.8 - 38.2 (613)"
51191,"""Washington, (VA)""",38,"35.8 - 38.2 (613)"
51195,"""Wise, (VA)""",37.3,"35.8 - 38.2 (613)"
51197,"""Wythe, (VA)""",38.8,"38.3 - 41.8 (622)"
51520,"""Bristol, (VA)""",37.9,"35.8 - 38.2 (613)"
51640,"""Galax, (VA)""",39.8,"38.3 - 41.8 (622)"
